

Time,Parent Job,Current Job,Step,Param ID,Param Value,Tack Time
2022/05/23 04:58:57,AutoSampleProcessJob,LoadJob,STARTED,-,-
2022/05/23 04:58:57,AutoSampleProcessJob,LoadJob,Start load sample,Port No,1,0.001
,,,,Slot No,6
2022/05/23 04:59:02,AutoSampleProcessJob,LoadJob,Unload from port (Lower),-,-,5.106
2022/05/23 04:59:06,AutoSampleProcessJob,LoadJob,Load to aligner (Lower),-,-,3.657
2022/05/23 04:59:17,AutoSampleProcessJob,LoadJob,Align,Align Angle,270,11.403
2022/05/23 04:59:20,AutoSampleProcessJob,LoadJob,Unload from aligner (Lower),-,-,2.456
2022/05/23 04:59:32,AutoSampleProcessJob,LoadJob,Load to stage (Lower),-,-,12.338
2022/05/23 04:59:32,AutoSampleProcessJob,LoadJob,DONE,-,-,0.023,34.995
2022/05/23 04:59:32,AutoSampleProcessJob,AutoSampleProcessKernelJob,STARTED,-,-
2022/05/23 04:59:32,AutoSampleProcessKernelJob,FanSpeedControlJob,STARTED,-,-
2022/05/23 04:59:32,AutoSampleProcessKernelJob,FanSpeedControlJob,Set fan speed,Fan Speed,60,0.00
2022/05/23 04:59:32,AutoSampleProcessKernelJob,FanSpeedControlJob,DONE,-,-,0.00,0.003
2022/05/23 04:59:32,AutoSampleProcessKernelJob,VacuumJob,STARTED,-,-
2022/05/23 04:59:34,AutoSampleProcessKernelJob,VacuumJob,Vacuum On,Index,0,1.711
2022/05/23 04:59:34,AutoSampleProcessKernelJob,VacuumJob,DONE,-,-,0.00,1.714
2022/05/23 04:59:34,AutoSampleProcessKernelJob,IonizerOnJob,STARTED,-,-
2022/05/23 04:59:35,AutoSampleProcessKernelJob,IonizerOnJob,Ionizer On,-,-,1.563
2022/05/23 04:59:35,AutoSampleProcessKernelJob,IonizerOnJob,DONE,-,-,0.00,3.277
2022/05/23 04:59:35,AutoSampleProcessKernelJob,AutoTipExchangeJob,STARTED,-,-
2022/05/23 04:59:36,AutoSampleProcessKernelJob,AutoTipExchangeJob,DONE,-,-,0.171,3.448
2022/05/23 04:59:36,AutoSampleProcessKernelJob,TipAutoFocusPatternJob,STARTED,-,-
2022/05/23 04:59:36,AutoSampleProcessKernelJob,TipAutoFocusPatternJob,Rotates to Center,-,-,0.86
2022/05/23 04:59:40,AutoSampleProcessKernelJob,TipAutoFocusPatternJob,Coarse tip auto focus,-,-,3.622
2022/05/23 04:59:41,AutoSampleProcessKernelJob,TipAutoFocusPatternJob,Coarse tip pattern align,-,-,0.67
2022/05/23 04:59:43,AutoSampleProcessKernelJob,TipAutoFocusPatternJob,Fine tip auto focus,-,-,2.234
2022/05/23 04:59:44,AutoSampleProcessKernelJob,TipAutoFocusPatternJob,Fine tip pattern align,-,-,0.779
2022/05/23 04:59:44,AutoSampleProcessKernelJob,TipAutoFocusPatternJob,Tip Auto focus & Pattern match,Autofocus ID - Tip,,0.02
,,,,Pattern ID - Tip,
,,,,Focus Position - Tip,4817.699707
2022/05/23 04:59:44,AutoSampleProcessKernelJob,TipAutoFocusPatternJob,DONE,-,-,0.024,11.657
