

Time,Parent Job,Current Job,Step,Param ID,Param Value,Tack Time
2022/05/23 03:43:59,AutoSampleProcessJob,LoadJob,STARTED,-,-
2022/05/23 03:43:59,AutoSampleProcessJob,LoadJob,Start load sample,Port No,1,0.00
,,,,Slot No,2
2022/05/23 03:44:05,AutoSampleProcessJob,LoadJob,Unload from port (Lower),-,-,5.903
2022/05/23 03:44:09,AutoSampleProcessJob,LoadJob,Load to aligner (Lower),-,-,3.871
2022/05/23 03:44:16,AutoSampleProcessJob,LoadJob,Align,Align Angle,270,7.483
2022/05/23 03:44:18,AutoSampleProcessJob,LoadJob,Unload from aligner (Lower),-,-,2.428
2022/05/23 03:44:30,AutoSampleProcessJob,LoadJob,Load to stage (Lower),-,-,12.014
2022/05/23 03:44:30,AutoSampleProcessJob,LoadJob,DONE,-,-,0.00,31.70
2022/05/23 03:44:31,AutoSampleProcessJob,AutoSampleProcessKernelJob,STARTED,-,-
2022/05/23 03:44:31,AutoSampleProcessKernelJob,FanSpeedControlJob,STARTED,-,-
2022/05/23 03:44:31,AutoSampleProcessKernelJob,FanSpeedControlJob,Set fan speed,Fan Speed,60,0.00
2022/05/23 03:44:31,AutoSampleProcessKernelJob,FanSpeedControlJob,DONE,-,-,0.00,0.009
2022/05/23 03:44:31,AutoSampleProcessKernelJob,VacuumJob,STARTED,-,-
2022/05/23 03:44:32,AutoSampleProcessKernelJob,VacuumJob,Vacuum On,Index,0,1.737
2022/05/23 03:44:32,AutoSampleProcessKernelJob,VacuumJob,DONE,-,-,0.00,1.746
2022/05/23 03:44:32,AutoSampleProcessKernelJob,IonizerOnJob,STARTED,-,-
2022/05/23 03:44:34,AutoSampleProcessKernelJob,IonizerOnJob,Ionizer On,-,-,1.565
2022/05/23 03:44:34,AutoSampleProcessKernelJob,IonizerOnJob,DONE,-,-,0.00,3.311
2022/05/23 03:44:34,AutoSampleProcessKernelJob,AutoTipExchangeJob,STARTED,-,-
2022/05/23 03:44:34,AutoTipExchangeJob,TipExchangeJob,STARTED,-,-
2022/05/23 03:44:34,AutoTipExchangeJob,TipExchangeJob,Prepare tip exchange,Tip ID,AC160,0.034
,,,,Same Tip ID,false
,,,,Exchange Reason,Tip ID is not AC160
2022/05/23 03:44:34,AutoTipExchangeJob,TipExchangeJob,Rotates to Center,-,-,0.003
2022/05/23 03:45:22,AutoTipExchangeJob,TipExchangeJob,Put back tip,Current Absolute Slot No,4,48.501
,,,,Current Tip Autofocus ID,ATX
,,,,Current Tip Pattern ID,OMCL-AC160TS
2022/05/23 03:46:24,AutoTipExchangeJob,TipExchangeJob,Pick up tip,Target Absolute Slot No,1,61.888
,,,,Target Tip Autofocus ID,ATX
,,,,Target Tip Pattern ID,OMCL-AC160TS
2022/05/23 03:46:27,AutoTipExchangeJob,TipExchangeJob,Align the PSPD,-,-,2.298
2022/05/23 03:46:36,AutoTipExchangeJob,TipExchangeJob,DONE,-,-,9.185,125.23
2022/05/23 03:46:36,AutoSampleProcessKernelJob,AutoTipExchangeJob,DONE,-,-,0.097,125.327
2022/05/23 03:46:36,AutoSampleProcessKernelJob,TipAutoFocusPatternJob,STARTED,-,-
2022/05/23 03:46:40,AutoSampleProcessKernelJob,TipAutoFocusPatternJob,Rotates to Center,-,-,3.936
2022/05/23 03:46:48,AutoSampleProcessKernelJob,TipAutoFocusPatternJob,Coarse tip auto focus,-,-,8.603
2022/05/23 03:46:49,AutoSampleProcessKernelJob,TipAutoFocusPatternJob,Coarse tip pattern align,-,-,0.749
2022/05/23 03:46:51,AutoSampleProcessKernelJob,TipAutoFocusPatternJob,Fine tip auto focus,-,-,2.264
2022/05/23 03:46:52,AutoSampleProcessKernelJob,TipAutoFocusPatternJob,Fine tip pattern align,-,-,0.729
2022/05/23 03:46:52,AutoSampleProcessKernelJob,TipAutoFocusPatternJob,Tip Auto focus & Pattern match,Autofocus ID - Tip,,0.021
,,,,Pattern ID - Tip,
,,,,Focus Position - Tip,4814.181152
2022/05/23 03:46:52,AutoSampleProcessKernelJob,TipAutoFocusPatternJob,DONE,-,-,0.018,141.647
2022/05/23 03:46:52,AutoSampleProcessKernelJob,MappingJob,STARTED,-,-
2022/05/23 03:46:52,AutoSampleProcessKernelJob,MappingJob,Set Mapping,Link Tool,false,0.017
,,,,Tool Type ID,
,,,,Tool ID,
2022/05/23 03:46:52,AutoSampleProcessKernelJob,MappingJob,DONE,-,-,0.00,141.664
2022/05/23 03:46:52,AutoSampleProcessKernelJob,SampleSettingJob,STARTED,-,-
2022/05/23 03:46:54,AutoSampleProcessKernelJob,SampleSettingJob,Set Sample,-,-,1.42
2022/05/23 03:46:54,AutoSampleProcessKernelJob,SampleSettingJob,DONE,-,-,0.00,143.084
2022/05/23 03:46:54,AutoSampleProcessKernelJob,DieSampleAlignJob,STARTED,-,-
2022/05/23 03:46:54,AutoSampleProcessKernelJob,DieSampleAlignJob,Update Mapping,Link Tool,false,0.435
,,,,Tool Type ID,
,,,,Tool ID,
2022/05/23 03:46:54,AutoSampleProcessKernelJob,DieSampleAlignJob,Prepare Vision,-,-,0.024
2022/05/23 03:46:54,AutoSampleProcessKernelJob,DieSampleAlignJob,Rotates to Center,-,-,0.002
2022/05/23 03:47:00,AutoSampleProcessKernelJob,DieSampleAlignJob,Move to align point 1,X Position,4282.91,5.494
,,,,Y Position,1598.2
2022/05/23 03:47:13,AutoSampleProcessKernelJob,DieSampleAlignJob,Sample auto focus - Point 1,Autofocus ID - Sample,,13.665
,,,,Reflected Sample,false
2022/05/23 03:47:14,AutoSampleProcessKernelJob,DieSampleAlignJob,Pattern align - 1,Pattern ID - Sample,,1.117
,,,,Align Mode,StageMoveWithResult
,,,,Match Only,true
2022/05/23 03:47:18,AutoSampleProcessKernelJob,DieSampleAlignJob,Move to align point 2,X Position,55842.91,3.221
,,,,Y Position,1598.2
2022/05/23 03:47:25,AutoSampleProcessKernelJob,DieSampleAlignJob,Sample auto focus - Point 2,Autofocus ID - Sample,,7.548
,,,,Reflected Sample,false
2022/05/23 03:47:26,AutoSampleProcessKernelJob,DieSampleAlignJob,Pattern align - 2,Pattern ID - Sample,,1.097
,,,,Align Mode,StageMoveWithResult
,,,,Match Only,true
2022/05/23 03:47:29,AutoSampleProcessKernelJob,DieSampleAlignJob,Move to align point 3,X Position,4282.91,3.219
,,,,Y Position,55998.2
2022/05/23 03:47:37,AutoSampleProcessKernelJob,DieSampleAlignJob,Sample auto focus - Point 3,Autofocus ID - Sample,,7.50
,,,,Reflected Sample,false
2022/05/23 03:47:38,AutoSampleProcessKernelJob,DieSampleAlignJob,Pattern align - 3,Pattern ID - Sample,,1.188
,,,,Align Mode,StageMoveWithResult
,,,,Match Only,true
2022/05/23 03:47:39,AutoSampleProcessKernelJob,DieSampleAlignJob,Apply align,-,-,0.544
2022/05/23 03:47:39,AutoSampleProcessKernelJob,DieSampleAlignJob,DONE,-,-,0.00,188.138
2022/05/23 03:47:39,AutoSampleProcessKernelJob,SampleSequenceJob,STARTED,-,-
2022/05/23 03:47:39,SampleSequenceJob,DefaultSiteProcessJob,STARTED,-,-
2022/05/23 03:47:39,DefaultSiteProcessJob,DefaultImagePointProcessJob,STARTED,-,-
2022/05/23 03:47:39,DefaultImagePointProcessJob,ImagePointProcessJob,STARTED,-,-
2022/05/23 03:47:39,ImagePointProcessJob,FanSpeedControlJob,STARTED,-,-
2022/05/23 03:47:39,ImagePointProcessJob,FanSpeedControlJob,Set fan speed,Fan Speed,60,0.00
2022/05/23 03:47:39,ImagePointProcessJob,FanSpeedControlJob,DONE,-,-,0.00,188.337
2022/05/23 03:47:39,ImagePointProcessJob,PositioningJob,STARTED,-,-
2022/05/23 03:47:39,ImagePointProcessJob,PositioningJob,Move Z stage,Z Position,10260.82,0.346
2022/05/23 03:47:39,ImagePointProcessJob,PositioningJob,Rotates to Center,-,-,0.003
2022/05/23 03:47:42,ImagePointProcessJob,PositioningJob,Move XY,X Position,74.92,3.124
,,,,Y Position,-106.81
,,,,Stage Coordinate,true
2022/05/23 03:47:42,ImagePointProcessJob,PositioningJob,Align the PSPD,-,-,0.01
2022/05/23 03:47:42,ImagePointProcessJob,PositioningJob,DONE,-,-,0.00,191.82
2022/05/23 03:47:42,ImagePointProcessJob,XyDetectorCalJob,STARTED,-,-
2022/05/23 03:47:47,ImagePointProcessJob,XyDetectorCalJob,Init Z,Z Position,18000,4.516
2022/05/23 03:47:47,ImagePointProcessJob,XyDetectorCalJob,Clear scan parameter & XY servo off,-,-,0.102
2022/05/23 03:47:54,ImagePointProcessJob,XyDetectorCalJob,X Detector Calibration Image,-,-,7.028
2022/05/23 03:47:55,ImagePointProcessJob,XyDetectorCalJob,Calibrate - Result,Servo Type,Dual servo,1.093
,,,,X Detector Offset,-0.15539
,,,,X2 Detector Offset,1.767509
2022/05/23 03:48:01,ImagePointProcessJob,XyDetectorCalJob,Y Detector Calibration Image,-,-,6.289
2022/05/23 03:48:02,ImagePointProcessJob,XyDetectorCalJob,Calibrate - Result,Servo Type,Dual servo,0.962
,,,,X Detector Offset,-0.802754
,,,,X2 Detector Offset,0.700286
2022/05/23 03:48:03,ImagePointProcessJob,XyDetectorCalJob,XY servo on,-,-,1.131
2022/05/23 03:48:03,ImagePointProcessJob,XyDetectorCalJob,DONE,-,-,0.00,212.941
2022/05/23 03:48:03,ImagePointProcessJob,ImageInitJob,STARTED,-,-
2022/05/23 03:48:04,ImagePointProcessJob,ImageInitJob,Initialize image mode,-,-,0.526
2022/05/23 03:48:04,ImagePointProcessJob,ImageInitJob,DONE,-,-,0.00,213.467
2022/05/23 03:48:04,ImagePointProcessJob,ZPositioningJob,STARTED,-,-
2022/05/23 03:48:17,ImagePointProcessJob,ZPositioningJob,Sample auto focus,Fine Only,false,13.266
,,,,Autofocus ID - Sample,
2022/05/23 03:48:17,ImagePointProcessJob,ZPositioningJob,Save the autofocus result,Focus Distance,1180.18542,0.00
,,,,Focus Position - Tip,4797.38
,,,,Z Position - Sample,10260.898405
,,,,Focus Position - Sample,3617.19458
2022/05/23 03:48:18,ImagePointProcessJob,ZPositioningJob,Sample pattern align - coarse & center,-,-,0.909
