

Time,Parent Job,Current Job,Step,Param ID,Param Value,Tack Time
2022/05/22 11:59:05,AutoSampleProcessJob,LoadJob,STARTED,-,-
2022/05/22 11:59:05,AutoSampleProcessJob,LoadJob,Start load sample,Port No,2,0.00
,,,,Slot No,6
2022/05/22 11:59:10,AutoSampleProcessJob,LoadJob,Unload from port (Lower),-,-,5.643
2022/05/22 11:59:14,AutoSampleProcessJob,LoadJob,Load to aligner (Lower),-,-,3.735
2022/05/22 11:59:22,AutoSampleProcessJob,LoadJob,Align,Align Angle,270,7.702
2022/05/22 11:59:24,AutoSampleProcessJob,LoadJob,Unload from aligner (Lower),-,-,2.456
2022/05/22 11:59:39,AutoSampleProcessJob,LoadJob,Load to stage (Lower),-,-,15.292
2022/05/22 11:59:39,AutoSampleProcessJob,LoadJob,DONE,-,-,0.001,34.845
2022/05/22 11:59:39,AutoSampleProcessJob,AutoSampleProcessKernelJob,STARTED,-,-
2022/05/22 11:59:39,AutoSampleProcessKernelJob,FanSpeedControlJob,STARTED,-,-
2022/05/22 11:59:39,AutoSampleProcessKernelJob,FanSpeedControlJob,Set fan speed,Fan Speed,60,0.00
2022/05/22 11:59:39,AutoSampleProcessKernelJob,FanSpeedControlJob,DONE,-,-,0.00,0.003
2022/05/22 11:59:39,AutoSampleProcessKernelJob,VacuumJob,STARTED,-,-
2022/05/22 11:59:41,AutoSampleProcessKernelJob,VacuumJob,Vacuum On,Index,1,1.717
2022/05/22 11:59:41,AutoSampleProcessKernelJob,VacuumJob,DONE,-,-,0.00,1.72
2022/05/22 11:59:41,AutoSampleProcessKernelJob,IonizerOnJob,STARTED,-,-
2022/05/22 11:59:43,AutoSampleProcessKernelJob,IonizerOnJob,Ionizer On,-,-,2.151
2022/05/22 11:59:43,AutoSampleProcessKernelJob,IonizerOnJob,DONE,-,-,0.00,3.871
2022/05/22 11:59:43,AutoSampleProcessKernelJob,AutoTipExchangeJob,STARTED,-,-
2022/05/22 11:59:43,AutoSampleProcessKernelJob,AutoTipExchangeJob,DONE,-,-,0.103,3.974
2022/05/22 11:59:43,AutoSampleProcessKernelJob,TipAutoFocusPatternJob,STARTED,-,-
2022/05/22 11:59:44,AutoSampleProcessKernelJob,TipAutoFocusPatternJob,Rotates to Center,-,-,0.821
2022/05/22 11:59:48,AutoSampleProcessKernelJob,TipAutoFocusPatternJob,Coarse tip auto focus,-,-,3.496
2022/05/22 11:59:48,AutoSampleProcessKernelJob,TipAutoFocusPatternJob,Coarse tip pattern align,-,-,0.736
2022/05/22 11:59:51,AutoSampleProcessKernelJob,TipAutoFocusPatternJob,Fine tip auto focus,-,-,2.289
2022/05/22 11:59:52,AutoSampleProcessKernelJob,TipAutoFocusPatternJob,Fine tip pattern align,-,-,0.736
2022/05/22 11:59:52,AutoSampleProcessKernelJob,TipAutoFocusPatternJob,Tip Auto focus & Pattern match,Autofocus ID - Tip,,0.02
,,,,Pattern ID - Tip,
,,,,Focus Position - Tip,4809.342285
2022/05/22 11:59:52,AutoSampleProcessKernelJob,TipAutoFocusPatternJob,DONE,-,-,0.014,12.086
2022/05/22 11:59:52,AutoSampleProcessKernelJob,MappingJob,STARTED,-,-
2022/05/22 11:59:52,AutoSampleProcessKernelJob,MappingJob,Set Mapping,Link Tool,false,0.00
,,,,Tool Type ID,Tool
,,,,Tool ID,null
2022/05/22 11:59:52,AutoSampleProcessKernelJob,MappingJob,DONE,-,-,0.001,12.087
2022/05/22 11:59:52,AutoSampleProcessKernelJob,SampleSettingJob,STARTED,-,-
2022/05/22 11:59:52,AutoSampleProcessKernelJob,SampleSettingJob,Set Sample,-,-,0.00
2022/05/22 11:59:52,AutoSampleProcessKernelJob,SampleSettingJob,DONE,-,-,0.00,12.087
