

Time,Parent Job,Current Job,Step,Param ID,Param Value,Tack Time
2022/05/23 04:40:53,AutoSampleProcessJob,LoadJob,STARTED,-,-
2022/05/23 04:40:53,AutoSampleProcessJob,LoadJob,Start load sample,Port No,1,0.00
,,,,Slot No,5
2022/05/23 04:40:59,AutoSampleProcessJob,LoadJob,Unload from port (Lower),-,-,5.993
2022/05/23 04:41:02,AutoSampleProcessJob,LoadJob,Load to aligner (Lower),-,-,3.737
2022/05/23 04:41:10,AutoSampleProcessJob,LoadJob,Align,Align Angle,270,7.149
2022/05/23 04:41:12,AutoSampleProcessJob,LoadJob,Unload from aligner (Lower),-,-,2.457
2022/05/23 04:41:24,AutoSampleProcessJob,LoadJob,Load to stage (Lower),-,-,12.384
2022/05/23 04:41:24,AutoSampleProcessJob,LoadJob,DONE,-,-,0.001,31.721
2022/05/23 04:41:24,AutoSampleProcessJob,AutoSampleProcessKernelJob,STARTED,-,-
2022/05/23 04:41:24,AutoSampleProcessKernelJob,FanSpeedControlJob,STARTED,-,-
2022/05/23 04:41:24,AutoSampleProcessKernelJob,FanSpeedControlJob,Set fan speed,Fan Speed,60,0.00
2022/05/23 04:41:24,AutoSampleProcessKernelJob,FanSpeedControlJob,DONE,-,-,0.00,0.008
2022/05/23 04:41:24,AutoSampleProcessKernelJob,VacuumJob,STARTED,-,-
2022/05/23 04:41:26,AutoSampleProcessKernelJob,VacuumJob,Vacuum On,Index,0,1.155
2022/05/23 04:41:26,AutoSampleProcessKernelJob,VacuumJob,DONE,-,-,0.00,1.163
2022/05/23 04:41:26,AutoSampleProcessKernelJob,IonizerOnJob,STARTED,-,-
2022/05/23 04:41:27,AutoSampleProcessKernelJob,IonizerOnJob,Ionizer On,-,-,1.562
2022/05/23 04:41:27,AutoSampleProcessKernelJob,IonizerOnJob,DONE,-,-,0.00,2.725
2022/05/23 04:41:27,AutoSampleProcessKernelJob,AutoTipExchangeJob,STARTED,-,-
2022/05/23 04:41:27,AutoSampleProcessKernelJob,AutoTipExchangeJob,DONE,-,-,0.112,2.837
2022/05/23 04:41:27,AutoSampleProcessKernelJob,TipAutoFocusPatternJob,STARTED,-,-
2022/05/23 04:41:28,AutoSampleProcessKernelJob,TipAutoFocusPatternJob,Rotates to Center,-,-,0.841
2022/05/23 04:41:32,AutoSampleProcessKernelJob,TipAutoFocusPatternJob,Coarse tip auto focus,-,-,3.617
2022/05/23 04:41:32,AutoSampleProcessKernelJob,TipAutoFocusPatternJob,Coarse tip pattern align,-,-,0.681
2022/05/23 04:41:35,AutoSampleProcessKernelJob,TipAutoFocusPatternJob,Fine tip auto focus,-,-,2.284
2022/05/23 04:41:35,AutoSampleProcessKernelJob,TipAutoFocusPatternJob,Fine tip pattern align,-,-,0.687
2022/05/23 04:41:35,AutoSampleProcessKernelJob,TipAutoFocusPatternJob,Tip Auto focus & Pattern match,Autofocus ID - Tip,,0.018
,,,,Pattern ID - Tip,
,,,,Focus Position - Tip,4815.840332
2022/05/23 04:41:35,AutoSampleProcessKernelJob,TipAutoFocusPatternJob,DONE,-,-,0.022,10.987
2022/05/23 04:41:35,AutoSampleProcessKernelJob,MappingJob,STARTED,-,-
2022/05/23 04:41:35,AutoSampleProcessKernelJob,MappingJob,Set Mapping,Link Tool,false,0.00
,,,,Tool Type ID,
,,,,Tool ID,
2022/05/23 04:41:35,AutoSampleProcessKernelJob,MappingJob,DONE,-,-,0.00,10.987
2022/05/23 04:41:35,AutoSampleProcessKernelJob,SampleSettingJob,STARTED,-,-
2022/05/23 04:41:35,AutoSampleProcessKernelJob,SampleSettingJob,Set Sample,-,-,0.00
2022/05/23 04:41:35,AutoSampleProcessKernelJob,SampleSettingJob,DONE,-,-,0.00,10.987
2022/05/23 04:41:35,AutoSampleProcessKernelJob,DieSampleAlignJob,STARTED,-,-
2022/05/23 04:41:36,AutoSampleProcessKernelJob,DieSampleAlignJob,Update Mapping,Link Tool,false,0.336
,,,,Tool Type ID,
,,,,Tool ID,
2022/05/23 04:41:36,AutoSampleProcessKernelJob,DieSampleAlignJob,Prepare Vision,-,-,0.016
2022/05/23 04:41:36,AutoSampleProcessKernelJob,DieSampleAlignJob,Rotates to Center,-,-,0.003
2022/05/23 04:41:36,AutoSampleProcessKernelJob,DieSampleAlignJob,Move Z stage to init position,Z Position,18000,0.024
2022/05/23 04:41:41,AutoSampleProcessKernelJob,DieSampleAlignJob,Move to align point 1,X Position,4282.91,5.453
,,,,Y Position,1598.2
2022/05/23 04:41:55,AutoSampleProcessKernelJob,DieSampleAlignJob,Sample auto focus - Point 1,Autofocus ID - Sample,,13.861
,,,,Reflected Sample,false
2022/05/23 04:41:56,AutoSampleProcessKernelJob,DieSampleAlignJob,Pattern align - 1,Pattern ID - Sample,,1.093
,,,,Align Mode,StageMoveWithResult
,,,,Match Only,true
2022/05/23 04:41:59,AutoSampleProcessKernelJob,DieSampleAlignJob,Move to align point 2,X Position,55842.91,3.234
,,,,Y Position,1598.2
2022/05/23 04:42:07,AutoSampleProcessKernelJob,DieSampleAlignJob,Sample auto focus - Point 2,Autofocus ID - Sample,,7.523
,,,,Reflected Sample,false
2022/05/23 04:42:08,AutoSampleProcessKernelJob,DieSampleAlignJob,Pattern align - 2,Pattern ID - Sample,,1.115
,,,,Align Mode,StageMoveWithResult
,,,,Match Only,true
2022/05/23 04:42:11,AutoSampleProcessKernelJob,DieSampleAlignJob,Move to align point 3,X Position,4282.91,3.194
,,,,Y Position,55998.2
